id	contig	beg	end	gene	product
cds-WP_002914164.1	NZ_KK737550.1	29287	29769	smpB	SsrA-binding protein SmpB
cds-WP_032430315.1	NZ_KK737550.1	30546	30794		DinI-like family protein
cds-WP_032430316.1	NZ_KK737550.1	31673	32251		recombinase family protein
cds-WP_032430369.1	NZ_KK737550.1	32977	34431		hypothetical protein
cds-WP_032430317.1	NZ_KK737550.1	34432	35181		hypothetical protein
cds-WP_032430318.1	NZ_KK737550.1	35321	36064		hypothetical protein
cds-WP_032430320.1	NZ_KK737550.1	36079	37839		SGNH/GDSL hydrolase family protein
cds-AF52_RS03525	NZ_KK737550.1	37916	38458		kinase
cds-WP_013815099.1-69	NZ_KK737550.1	38493	39461		IS5-like element IS903B family transposase
cds-AF52_RS0124535	NZ_KK737550.1	39512	39685		DUF2002 family protein
cds-WP_002914289.1	NZ_KK737550.1	39771	40220	alaE	L-alanine exporter AlaE
cds-WP_004217497.1	NZ_KK737550.1	40931	41350	stpA	DNA-binding protein StpA
cds-WP_002914284.1	NZ_KK737550.1	41423	41602		hypothetical protein
cds-AF52_RS03500	NZ_KK737550.1	41808	42377		aspartyl/asparaginyl beta-hydroxylase domain-containing protein
cds-WP_013815099.1-70	NZ_KK737550.1	42433	43401		IS5-like element IS903B family transposase
cds-AF52_RS03490	NZ_KK737550.1	43435	43776		aspartyl/asparaginyl beta-hydroxylase domain-containing protein
cds-WP_021440595.1	NZ_KK737550.1	43757	44302		rhodanese family protein
cds-WP_002914277.1	NZ_KK737550.1	44310	44609		helix-turn-helix transcriptional regulator
cds-WP_004212889.1	NZ_KK737550.1	44685	45290		NAD(P)H-dependent oxidoreductase
cds-WP_021440594.1	NZ_KK737550.1	45394	46302		LysR family transcriptional regulator
cds-WP_021440593.1	NZ_KK737550.1	46385	48172		sigma-54-dependent Fis family transcriptional regulator
cds-WP_004174747.1	NZ_KK737550.1	48436	49956		aldehyde dehydrogenase
cds-WP_013815099.1-71	NZ_KK737550.1	50334	51302		IS5-like element IS903B family transposase
cds-WP_032430322.1	NZ_KK737550.1	51339	51674		DUF883 family protein
cds-WP_021440597.1	NZ_KK737550.1	51818	53170		PLP-dependent aminotransferase family protein
cds-WP_004151037.1	NZ_KK737550.1	53259	53690		carboxymuconolactone decarboxylase family protein
cds-WP_002914320.1	NZ_KK737550.1	53874	54119	nrdH	glutaredoxin-like protein NrdH
cds-WP_002914321.1	NZ_KK737550.1	54116	54526	nrdI	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
cds-WP_032428382.1	NZ_KK737550.1	54499	56640	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha
cds-WP_021440599.1	NZ_KK737550.1	56651	57613	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta
cds-WP_002914328.1	NZ_KK737550.1	57970	59172	proV	glycine betaine/L-proline ABC transporter ATP-binding protein ProV
cds-WP_021312381.1	NZ_KK737550.1	59165	60232	proW	glycine betaine/L-proline ABC transporter permease ProW
cds-WP_002914330.1	NZ_KK737550.1	60311	61309	proX	glycine betaine/L-proline ABC transporter substrate-binding protein ProX
cds-WP_002914333.1	NZ_KK737550.1	61487	62233		AzlC family ABC transporter permease
cds-WP_021440601.1	NZ_KK737550.1	62223	62558	ygaH	L-valine transporter subunit YgaH
cds-WP_002914337.1	NZ_KK737550.1	62649	63179	mprA	transcriptional repressor MprA
cds-WP_002914339.1	NZ_KK737550.1	63305	64477	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA
cds-WP_002914342.1	NZ_KK737550.1	64493	66031	emrB	multidrug efflux MFS transporter permease subunit EmrB
cds-WP_004185353.1	NZ_KK737550.1	66168	67844	leuA	2-isopropylmalate synthase
cds-WP_004149452.1	NZ_KK737550.1	67823	68590		helix-turn-helix transcriptional regulator
cds-WP_002914351.1	NZ_KK737550.1	68643	69158	luxS	S-ribosylhomocysteine lyase
cds-WP_002914353.1	NZ_KK737550.1	69315	70871	gshA	glutamate--cysteine ligase
cds-WP_002914355.1	NZ_KK737550.1	70938	71366		DedA family protein
cds-WP_004174701.1	NZ_KK737550.1	71363	71929	yqaB	fructose-1-phosphate/6-phosphogluconate phosphatase
cds-WP_002914359.1	NZ_KK737550.1	72055	72369		BON domain-containing protein
cds-WP_000906486.1	NZ_KK737550.1	73958	74143	csrA	carbon storage regulator CsrA
cds-WP_004174700.1	NZ_KK737550.1	74507	77134	alaS	alanine--tRNA ligase
cds-WP_004213244.1	NZ_KK737550.1	77385	77885	recX	recombination regulator RecX
cds-WP_002914769.1	NZ_KK737550.1	77953	79011	recA	recombinase RecA
cds-WP_002914771.1	NZ_KK737550.1	79102	79599	pncC	nicotinamide-nucleotide amidase
cds-WP_032428383.1	NZ_KK737550.1	79739	80617		metal ABC transporter substrate-binding protein
cds-WP_004149458.1	NZ_KK737550.1	80625	81488		metal ABC transporter permease
cds-AF52_RS0124565	NZ_KK737550.1	81485	82195		ATP-binding cassette domain-containing protein
cds-WP_004174694.1	NZ_KK737550.1	82534	83613	mltB	lytic murein transglycosylase B
cds-WP_002914812.1	NZ_KK737550.1	83890	84453		PTS glucitol/sorbitol transporter subunit IIC
cds-WP_021440607.1	NZ_KK737550.1	84450	85430		PTS glucitol/sorbitol transporter subunit IIB
cds-WP_004174693.1	NZ_KK737550.1	85444	85806	srlB	PTS glucitol/sorbitol transporter subunit IIA
cds-WP_002914815.1	NZ_KK737550.1	85819	86598	srlD	sorbitol-6-phosphate dehydrogenase
cds-WP_021440608.1	NZ_KK737550.1	86756	87115	gutM	transcriptional regulator GutM
cds-WP_002914817.1	NZ_KK737550.1	87182	87955		DNA-binding transcriptional repressor
cds-WP_004174691.1	NZ_KK737550.1	87948	88913	gutQ	arabinose-5-phosphate isomerase GutQ
cds-WP_004890240.1	NZ_KK737550.1	88876	90426	norR	nitric oxide reductase transcriptional regulator NorR
cds-WP_004145759.1	NZ_KK737550.1	90614	92062	norV	anaerobic nitric oxide reductase flavorubredoxin
cds-WP_021440610.1	NZ_KK737550.1	92059	93192	norW	NADH:flavorubredoxin reductase NorW
cds-WP_004181028.1	NZ_KK737550.1	93289	94302		HoxN/HupN/NixA family nickel/cobalt transporter
cds-WP_032430324.1	NZ_KK737550.1	94299	96515	hypF	carbamoyltransferase HypF
cds-WP_002914875.1	NZ_KK737550.1	96524	97051	hydN	electron transport protein HydN
cds-WP_004174685.1	NZ_KK737550.1	97188	98201		LacI family DNA-binding transcriptional regulator
cds-WP_032430325.1	NZ_KK737550.1	98469	99923	ascF	PTS cellobiose/arbutin/salicin transporter subunit IIBC
cds-WP_004181034.1	NZ_KK737550.1	99938	101362		6-phospho-beta-glucosidase
cds-WP_002914883.1	NZ_KK737550.1	101544	101852		type I toxin-antitoxin system SymE family toxin
cds-WP_032430326.1	NZ_KK737550.1	101849	102319	hycI	hydrogenase maturation peptidase HycI
cds-WP_002914887.1	NZ_KK737550.1	102312	102722		formate hydrogenlyase maturation HycH family protein
cds-WP_002914891.1	NZ_KK737550.1	102719	103486		NADH-quinone oxidoreductase subunit B family protein
cds-WP_002914893.1	NZ_KK737550.1	103486	104028		4Fe-4S binding protein
cds-WP_021440614.1	NZ_KK737550.1	104038	105747	hycE	formate hydrogenlyase subunit HycE
cds-WP_032428387.1	NZ_KK737550.1	105764	106687		respiratory chain complex I subunit 1 family protein
cds-WP_004890213.1	NZ_KK737550.1	106690	108516	hycC	formate hydrogenlyase subunit 3
cds-WP_004151047.1	NZ_KK737550.1	108513	109121		4Fe-4S dicluster domain-containing protein
cds-WP_002914925.1	NZ_KK737550.1	109204	109653	hycA	formate hydrogenlyase regulator HycA
cds-WP_002914928.1	NZ_KK737550.1	109863	110207	hypA	hydrogenase maturation nickel metallochaperone HypA
cds-WP_004181043.1	NZ_KK737550.1	110211	111083	hypB	hydrogenase nickel incorporation protein HypB
cds-WP_014907033.1	NZ_KK737550.1	111074	111346		HypC/HybG/HupF family hydrogenase formation chaperone
cds-WP_004145781.1	NZ_KK737550.1	111346	112467	hypD	hydrogenase formation protein HypD
cds-WP_032428388.1	NZ_KK737550.1	112464	113474	hypE	hydrogenase expression/formation protein HypE
cds-WP_032428389.1	NZ_KK737550.1	113711	115783	flhA	formate hydrogenlyase transcriptional activator FlhA
cds-WP_002914970.1	NZ_KK737550.1	115837	117237		glycoside hydrolase family 1 protein
cds-WP_021440618.1	NZ_KK737550.1	117288	119480		beta-1%2C4 mannanase
cds-AF52_RS03110	NZ_KK737550.1	119493	120829		carbohydrate porin
cds-WP_032430327.1	NZ_KK737550.1	121092	122363		PTS sugar transporter subunit IIC
cds-WP_002914979.1	NZ_KK737550.1	122541	122855		PTS sugar transporter subunit IIB
cds-WP_002914981.1	NZ_KK737550.1	122865	124187		PTS cellobiose transporter subunit IIC
cds-WP_032430328.1	NZ_KK737550.1	124211	124525		PTS lactose/cellobiose transporter subunit IIA
cds-WP_004151053.1	NZ_KK737550.1	124576	125490		ROK family protein
cds-WP_004181055.1	NZ_KK737550.1	125547	126509		LacI family DNA-binding transcriptional regulator
cds-WP_004174672.1	NZ_KK737550.1	126688	127605		metal ABC transporter substrate-binding protein
cds-WP_021440623.1	NZ_KK737550.1	127602	128423		manganese/iron ABC transporter ATP-binding protein
cds-WP_004185394.1	NZ_KK737550.1	128420	129268	sitC	iron/manganese ABC transporter permease subunit SitC
cds-WP_002915035.1	NZ_KK737550.1	129262	130116		metal ABC transporter permease
cds-WP_004193741.1	NZ_KK737550.1	130183	130524		nitrous oxide-stimulated promoter family protein
cds-WP_032430329.1	NZ_KK737550.1	130591	131478		LysR family transcriptional regulator
cds-WP_002915041.1	NZ_KK737550.1	131663	132604		AEC family transporter
cds-WP_032430330.1	NZ_KK737550.1	132640	134349		thiamine pyrophosphate-requiring protein
cds-WP_021440627.1	NZ_KK737550.1	134389	134682		SelT/SelW/SelH family protein
cds-WP_021440628.1	NZ_KK737550.1	134898	137261		TonB-dependent receptor
cds-WP_032428391.1	NZ_KK737550.1	137333	138364		hemin-degrading factor
cds-WP_004181072.1	NZ_KK737550.1	138361	139179		hemin ABC transporter substrate-binding protein
cds-WP_032428392.1	NZ_KK737550.1	139179	140174		iron ABC transporter permease
cds-WP_021440630.1	NZ_KK737550.1	140167	140946		heme ABC transporter ATP-binding protein
cds-WP_032430331.1	NZ_KK737550.1	141100	143661	mutS	DNA mismatch repair protein MutS
cds-WP_021440632.1	NZ_KK737550.1	143781	143933		type I toxin-antitoxin system Hok family toxin
cds-WP_002915098.1	NZ_KK737550.1	144272	144508		hypothetical protein
cds-WP_004151060.1	NZ_KK737550.1	144519	145946		UbiD family decarboxylase
cds-WP_002915099.1	NZ_KK737550.1	145946	146539		UbiX family flavin prenyltransferase
cds-WP_002915102.1	NZ_KK737550.1	146713	147120		MarR family transcriptional regulator
cds-WP_032430332.1	NZ_KK737550.1	147129	148016		LysR family transcriptional regulator
cds-WP_021440634.1	NZ_KK737550.1	148125	149327		MFS transporter
cds-WP_021440635.1	NZ_KK737550.1	149324	149701		hypothetical protein
cds-WP_002915106.1	NZ_KK737550.1	149754	150746	rpoS	RNA polymerase sigma factor RpoS
cds-WP_014907019.1	NZ_KK737550.1	150904	152034	nlpD	murein hydrolase activator NlpD
cds-WP_002915108.1	NZ_KK737550.1	152160	152786		protein-L-isoaspartate(D-aspartate) O-methyltransferase
cds-WP_004142750.1	NZ_KK737550.1	152780	153541	surE	5'/3'-nucleotidase SurE
cds-WP_004185423.1	NZ_KK737550.1	153522	154571	truD	tRNA pseudouridine(13) synthase TruD
cds-WP_002915113.1	NZ_KK737550.1	154568	155047	ispF	2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
cds-WP_021440636.1	NZ_KK737550.1	155047	155757	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
cds-WP_002915156.1	NZ_KK737550.1	155777	156094	ftsB	cell division protein FtsB
cds-WP_002915157.1	NZ_KK737550.1	156235	156561		DUF3561 family protein
cds-WP_002915158.1	NZ_KK737550.1	156612	157217	cysC	adenylyl-sulfate kinase
cds-WP_004181094.1	NZ_KK737550.1	157217	158644	cysN	sulfate adenylyltransferase subunit CysN
cds-WP_002915160.1	NZ_KK737550.1	158654	159562	cysD	sulfate adenylyltransferase subunit CysD
cds-WP_072271746.1	NZ_KK737550.1	159572	160978	cobA	uroporphyrinogen-III C-methyltransferase
cds-WP_004174643.1	NZ_KK737550.1	161225	162271		aminopeptidase
cds-WP_002915177.1	NZ_KK737550.1	162344	163078	cysH	phosphoadenosine phosphosulfate reductase
cds-WP_021440639.1	NZ_KK737550.1	163177	164889	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit
cds-WP_004174642.1	NZ_KK737550.1	164889	166688	cysJ	NADPH-dependent assimilatory sulfite reductase flavoprotein subunit
cds-WP_187079196.1	NZ_KK737550.1	167005	167370	queD	6-carboxytetrahydropterin synthase QueD
cds-WP_021440641.1	NZ_KK737550.1	167411	168082	queE	7-carboxy-7-deazaguanine synthase QueE
cds-WP_032430333.1	NZ_KK737550.1	168557	169666		SDR family oxidoreductase
cds-WP_002915213.1	NZ_KK737550.1	169730	171028	eno	phosphopyruvate hydratase
cds-WP_004142808.1	NZ_KK737550.1	171110	172747	pyrG	CTP synthase (glutamine hydrolyzing)
cds-WP_002915215.1	NZ_KK737550.1	173028	173819	mazG	nucleoside triphosphate pyrophosphohydrolase
cds-WP_002915217.1	NZ_KK737550.1	173931	176168	relA	GTP diphosphokinase
cds-WP_023301525.1	NZ_KK737550.1	176290	177594	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
cds-WP_004151066.1	NZ_KK737550.1	177708	180458	barA	two-component sensor histidine kinase BarA
cds-WP_004149562.1	NZ_KK737550.1	180616	181755		glycerate kinase
cds-WP_002915223.1	NZ_KK737550.1	181828	183168	gudD	glucarate dehydratase
cds-WP_032428394.1	NZ_KK737550.1	183186	184526		glucarate dehydratase
cds-WP_002915225.1	NZ_KK737550.1	184529	185881		MFS transporter
cds-WP_002915235.1	NZ_KK737550.1	186353	186796		flavodoxin
cds-WP_002915236.1	NZ_KK737550.1	186801	187595	truC	tRNA pseudouridine(65) synthase TruC
cds-WP_002915249.1	NZ_KK737550.1	187595	187924		YqcC family protein
cds-WP_002915253.1	NZ_KK737550.1	188556	189101	syd	SecY-interacting protein
cds-WP_004174633.1	NZ_KK737550.1	189170	190015	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
cds-WP_002915258.1	NZ_KK737550.1	190127	191494		LOG family protein
cds-WP_004151070.1	NZ_KK737550.1	192004	193293		HAAAP family serine/threonine permease
cds-WP_002915259.1	NZ_KK737550.1	193359	194726		L-serine ammonia-lyase
cds-WP_032430336.1	NZ_KK737550.1	194865	195806		aliphatic sulfonate ABC transporter substrate-binding protein
cds-WP_002915263.1	NZ_KK737550.1	195852	197075		acyl-CoA dehydrogenase family protein
cds-WP_004151071.1	NZ_KK737550.1	197086	198507		MFS transporter
cds-WP_002915265.1	NZ_KK737550.1	198701	199579		metal ABC transporter substrate-binding protein
cds-WP_002915267.1	NZ_KK737550.1	199576	200274		ABC transporter permease
cds-WP_004174621.1	NZ_KK737550.1	200271	201293		ATP-binding cassette domain-containing protein
cds-WP_032428395.1	NZ_KK737550.1	201290	202696		LLM class flavin-dependent oxidoreductase
cds-AF52_RS0124590	NZ_KK737550.1	202770	204167		FAD-dependent oxidoreductase
cds-WP_021440649.1	NZ_KK737550.1	204214	205386	ssuD	FMNH2-dependent alkanesulfonate monooxygenase
cds-WP_032428396.1	NZ_KK737550.1	205464	205580		hypothetical protein
cds-WP_021440650.1	NZ_KK737550.1	205658	207601		sigma-54-dependent Fis family transcriptional regulator
cds-WP_004142871.1	NZ_KK737550.1	207698	208453	xni	flap endonuclease Xni
cds-WP_032430337.1	NZ_KK737550.1	208512	209660	fucO	lactaldehyde reductase
cds-WP_002915470.1	NZ_KK737550.1	209688	210335	fucA	L-fuculose-phosphate aldolase
cds-WP_004151076.1	NZ_KK737550.1	210902	212212	fucP	L-fucose:H+ symporter permease
cds-WP_032430338.1	NZ_KK737550.1	212245	214020	fucI	L-fucose isomerase
cds-WP_004181132.1	NZ_KK737550.1	214128	215546	fucK	L-fuculokinase
cds-WP_002915538.1	NZ_KK737550.1	215548	215970	fucU	L-fucose mutarotase
cds-WP_004142883.1	NZ_KK737550.1	216029	216739	fucR	L-fucose operon activator
cds-WP_002915541.1	NZ_KK737550.1	216788	217888	rlmM	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
cds-WP_002915543.1	NZ_KK737550.1	217881	218276		DUF423 domain-containing protein
cds-WP_002915545.1	NZ_KK737550.1	218296	219213	gcvA	glycine cleavage system transcriptional regulator GcvA
cds-WP_002915549.1	NZ_KK737550.1	219565	219789		YgdI/YgdR family lipoprotein
cds-WP_021440652.1	NZ_KK737550.1	219987	221192	csdA	cysteine desulfurase CsdA
cds-WP_021440653.1	NZ_KK737550.1	221192	221623	csdE	cysteine desulfurase sulfur acceptor subunit CsdE
cds-WP_002915577.1	NZ_KK737550.1	221666	222487	tcdA	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA
cds-WP_002915579.1	NZ_KK737550.1	222575	223672	mltA	murein transglycosylase A
cds-WP_004900253.1	NZ_KK737550.1	224055	225110	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
cds-WP_004143921.1	NZ_KK737550.1	225154	225699	cobU	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
cds-WP_021440655.1	NZ_KK737550.1	225693	227216		cobyric acid synthase
cds-WP_002915614.1	NZ_KK737550.1	227213	228037		energy-coupling factor ABC transporter ATP-binding protein
cds-WP_004143925.1	NZ_KK737550.1	228046	228723		energy-coupling factor ABC transporter transmembrane protein
cds-WP_002915619.1	NZ_KK737550.1	228710	228991		energy-coupling factor ABC transporter substrate-binding protein
cds-WP_004143926.1	NZ_KK737550.1	228993	229730	cbiM	cobalt ECF transporter S component CbiM
cds-WP_004143927.1	NZ_KK737550.1	229730	230440		cobalt-factor II C(20)-methyltransferase
cds-WP_016532596.1	NZ_KK737550.1	230437	231231		sirohydrochlorin cobaltochelatase
cds-WP_002915627.1	NZ_KK737550.1	231242	232027		cobalt-precorrin-6A reductase
cds-WP_004143930.1	NZ_KK737550.1	232024	232749		precorrin-3B C(17)-methyltransferase
cds-WP_021440657.1	NZ_KK737550.1	232749	233804	cbiG	cobalt-precorrin 5A hydrolase
cds-WP_004149602.1	NZ_KK737550.1	233785	234558		cobalt-precorrin-4 methyltransferase
cds-WP_032430341.1	NZ_KK737550.1	234551	235120		decarboxylating cobalt-precorrin-6B (C(15))-methyltransferase
cds-WP_016947545.1	NZ_KK737550.1	235110	235715		cobalt-precorrin-7 (C(5))-methyltransferase
cds-WP_002915708.1	NZ_KK737550.1	235709	236848		cobalt-precorrin-5B (C(1))-methyltransferase
cds-WP_021440659.1	NZ_KK737550.1	236845	237480		cobalt-precorrin-8 methylmutase
cds-WP_002915724.1	NZ_KK737550.1	237491	238450		cobalamin biosynthesis protein
cds-WP_004185466.1	NZ_KK737550.1	238447	239823		cobyrinate a%2Cc-diamide synthase
cds-AF52_RS02545	NZ_KK737550.1	240376	241203	pocR	regulatory protein PocR
cds-AF52_RS26545	NZ_KK737550.1	241259	241436		IS5/IS1182 family transposase
cds-WP_170999280.1	NZ_KK737550.1	241947	242236		transposase
cds-WP_002915737.1	NZ_KK737550.1	242699	242983	pduA	propanediol utilization microcompartment protein PduA
cds-WP_002915739.1	NZ_KK737550.1	242980	243792	pduB	propanediol utilization microcompartment protein PduB
cds-WP_002915744.1	NZ_KK737550.1	243811	245475	pduC	propanediol dehydratase large subunit PduC
cds-WP_008806302.1	NZ_KK737550.1	245486	246175	pduD	propanediol dehydratase medium subunit PduD
cds-WP_021440661.1	NZ_KK737550.1	246190	246714	pduE	propanediol dehydratase small subunit PduE
cds-WP_021440662.1	NZ_KK737550.1	246727	248559		diol dehydratase reactivase subunit alpha
cds-WP_004900279.1	NZ_KK737550.1	248549	248899		glycerol dehydratase reactivase beta/small subunit family protein
cds-WP_002915806.1	NZ_KK737550.1	248918	249193	pduJ	propanediol utilization microcompartment protein PduJ
cds-WP_002915808.1	NZ_KK737550.1	249215	249661		BMC domain-containing protein
cds-WP_002915810.1	NZ_KK737550.1	249661	250293		phosphate propanoyltransferase
cds-WP_021440663.1	NZ_KK737550.1	250290	250781	pduM	microcompartment protein PduM
cds-WP_021440664.1	NZ_KK737550.1	250785	251060		propanediol utilization polyhedral bodies protein
cds-WP_004211864.1	NZ_KK737550.1	251071	252087	pduO	two-domain cob(I)yrinic acid a%2Cc-diamide adenosyltransferase PduO
cds-WP_021440665.1	NZ_KK737550.1	252084	253472	pduP	CoA-acylating propionaldehyde dehydrogenase PduP
cds-WP_021440666.1	NZ_KK737550.1	253484	254596	pduQ	1-propanol dehydrogenase PduQ
cds-WP_023301518.1	NZ_KK737550.1	254593	255945		SLBB domain-containing protein
cds-WP_004181171.1	NZ_KK737550.1	255948	256502	pduT	propanediol utilization microcompartment protein PduT
cds-WP_002915850.1	NZ_KK737550.1	256502	256852	pduU	propanediol utilization microcompartment protein PduU
cds-WP_004185483.1	NZ_KK737550.1	256857	257297	pduV	propanediol utilization protein PduV
cds-WP_032430342.1	NZ_KK737550.1	257294	258508		acetate/propionate family kinase
cds-WP_032428406.1	NZ_KK737550.1	258600	259466		L-threonine kinase
cds-WP_004143954.1	NZ_KK737550.1	259470	260546		threonine-phosphate decarboxylase
cds-WP_004174538.1	NZ_KK737550.1	260564	261817		N-acetylmuramoyl-L-alanine amidase
cds-AF52_RS02415	NZ_KK737550.1	262045	263376	argA	amino-acid N-acetyltransferase
cds-WP_009485668.1	NZ_KK737550.1	263606	263926		hypothetical protein
